artist,album,_img_,img,track,date
Хвилі,Димоходами,https://lh3.googleusercontent.com/WYz494zgHAnmNASUiNa1b43u_kTlAvNZzLf0CY2bhTzBPf96m-8xVRgyTaodoi8C0HcYVcBHqwNOLGVZWw=w302-h302-l90-rj,https://lh3.googleusercontent.com/WYz494zgHAnmNASUiNa1b43u_kTlAvNZzLf0CY2bhTzBPf96m-8xVRgyTaodoi8C0HcYVcBHqwNOLGVZWw=w302-h302-l90-rj,https://music.youtube.com/watch?v=t-aly0-FGSc&feature=share,2019-02-21
POPCORN HILLS,The Side,https://lh3.googleusercontent.com/x_AAKXiC_8AFOtO3AaWVQnEED0Y54y1REFiWJYms_78Mqolx7YJczzADjCcTLGGeGWrP1K6eRP8sxesU=w302-h302-l90-rj,https://lh3.googleusercontent.com/x_AAKXiC_8AFOtO3AaWVQnEED0Y54y1REFiWJYms_78Mqolx7YJczzADjCcTLGGeGWrP1K6eRP8sxesU=w302-h302-l90-rj,https://music.youtube.com/watch?v=x377FMR_RPc&feature=share,2019-05-18
Nameless,Жовтий Пес / Yellow Dog,https://lh3.googleusercontent.com/x3yhvagMQLOzBbHHLjzkZSwR8rvCN69TfP4_a_BrKVrv6FMuxAw5Iaz_4IlU1K4dLCeD1kXrA1EZUzE=w302-h302-l90-rj,https://lh3.googleusercontent.com/x3yhvagMQLOzBbHHLjzkZSwR8rvCN69TfP4_a_BrKVrv6FMuxAw5Iaz_4IlU1K4dLCeD1kXrA1EZUzE=w302-h302-l90-rj,https://music.youtube.com/watch?v=eZ9uY4lc0x4&feature=share,2019-09-05
Молодость,"Лучшее, что мы смогли сделать за такой короткий срок (2013-2019)",https://lh3.googleusercontent.com/x55haOPkLwWNAvDefcH3wlQA1nOXoTECUCg-xI81kn3aOS_L3gFCzjR3LQUDZp4tdJKDuHCaggDNQ-cQ8Q=w302-h302-l90-rj,https://lh3.googleusercontent.com/x55haOPkLwWNAvDefcH3wlQA1nOXoTECUCg-xI81kn3aOS_L3gFCzjR3LQUDZp4tdJKDuHCaggDNQ-cQ8Q=w302-h302-l90-rj,https://music.youtube.com/watch?v=Gw9dlqGpsUg&feature=share,2019-08-19
Transcript,8848,https://lh3.googleusercontent.com/X7-yLVAVw8kHFGO0lD8X9aWrORgfNzJXmGd3oQhvsxttrl5SKx1CEZEVngEBM92NyoB7IxWIAvUDn1E=w302-h302-l90-rj,https://lh3.googleusercontent.com/X7-yLVAVw8kHFGO0lD8X9aWrORgfNzJXmGd3oQhvsxttrl5SKx1CEZEVngEBM92NyoB7IxWIAvUDn1E=w302-h302-l90-rj,https://music.youtube.com/watch?v=Ltuas1EjWSk&feature=share,2019-02-02
The Elephants,The Shades,https://lh3.googleusercontent.com/xCMpnO803LphdS-a1_jem-7oPszucfg-EUa-TxUOUOgeCUfEHwl1_CuGmGeHOdx0RPjKBFs8ZPcmFSbqdg=w302-h302-l90-rj,https://lh3.googleusercontent.com/xCMpnO803LphdS-a1_jem-7oPszucfg-EUa-TxUOUOgeCUfEHwl1_CuGmGeHOdx0RPjKBFs8ZPcmFSbqdg=w302-h302-l90-rj,https://music.youtube.com/watch?v=HbR7iTXjqG8&feature=share,2019-06-04
Concrete Control,Self​-​Titled,https://lh3.googleusercontent.com/xE_yNVIx3875koJjjyhHkjndUFVZWYqb4XVD2ptgsAvihzajPr_I2WmzArtsIvC-r79VO0hfEH-95Mct=w302-h302-l90-rj,https://lh3.googleusercontent.com/xE_yNVIx3875koJjjyhHkjndUFVZWYqb4XVD2ptgsAvihzajPr_I2WmzArtsIvC-r79VO0hfEH-95Mct=w302-h302-l90-rj,https://music.youtube.com/watch?v=hB-655ZqcpM&feature=share,2019-09-16
Оля Полякова,Королева ночи,https://lh3.googleusercontent.com/xE31IJ1NLHa6t-wbYeNWwOYdux8fPQnaAP-I7rDLtvoLLlh_YAhBIKiPjttEqRC_21G85oh1cWdN2Hxg=w302-h302-l90-rj,https://lh3.googleusercontent.com/xE31IJ1NLHa6t-wbYeNWwOYdux8fPQnaAP-I7rDLtvoLLlh_YAhBIKiPjttEqRC_21G85oh1cWdN2Hxg=w302-h302-l90-rj,https://music.youtube.com/watch?v=xRcj_SqWhE4&feature=share,2019-02-01
NUMO',Тисячігодин,https://lh3.googleusercontent.com/Xedq5Sf5dqDvjGRMgYHrbSM4DOqoToaASMEJuaP8oauPwW7Td4vNQOB7LTxq3dBUlpLolIxBKJukoOiR=w302-h302-l90-rj,https://lh3.googleusercontent.com/Xedq5Sf5dqDvjGRMgYHrbSM4DOqoToaASMEJuaP8oauPwW7Td4vNQOB7LTxq3dBUlpLolIxBKJukoOiR=w302-h302-l90-rj,https://music.youtube.com/watch?v=3lVL9FQzykE&feature=share,2019-09-01
Amphibian Man,Shapes (Side A),https://lh3.googleusercontent.com/XFvNXdB0QS2JdQu09Wp7_mZOBbqfJubBqex0WDEOjKBDJSsIksKu6pJA6tF5PKAWAU7fdQqnKgktsrzX=w302-h302-l90-rj,https://lh3.googleusercontent.com/XFvNXdB0QS2JdQu09Wp7_mZOBbqfJubBqex0WDEOjKBDJSsIksKu6pJA6tF5PKAWAU7fdQqnKgktsrzX=w302-h302-l90-rj,https://music.youtube.com/watch?v=TEML4wYeZAA&feature=share,2019-07-14
Vlad Darwin & Alyosha,Золота середина,https://lh3.googleusercontent.com/xg6Yj9OvNR9wDPZurG9ga1R51GnYjzntdorxlA6XQC3wXRSRNHsY94yQS9-40skaRXYek1hmYBBYQPys=w302-h302-l90-rj,https://lh3.googleusercontent.com/xg6Yj9OvNR9wDPZurG9ga1R51GnYjzntdorxlA6XQC3wXRSRNHsY94yQS9-40skaRXYek1hmYBBYQPys=w302-h302-l90-rj,https://music.youtube.com/watch?v=dHdTGN0s99E&feature=share,2019-12-13
KRUTЬ,ALBINO,https://lh3.googleusercontent.com/XhDjPvoIWG6BVER-syP6_xwaQ8Lo5B9au780E3tSRtZ_wBKrhhewkAVwWnf7DUBRwM2DnnB9le5BBkjp=w302-h302-l90-rj,https://lh3.googleusercontent.com/XhDjPvoIWG6BVER-syP6_xwaQ8Lo5B9au780E3tSRtZ_wBKrhhewkAVwWnf7DUBRwM2DnnB9le5BBkjp=w302-h302-l90-rj,https://music.youtube.com/watch?v=gLL3MpK9-Dc&feature=share,2019-10-01
Сашмир,Шоу,https://lh3.googleusercontent.com/XlQB-UGaSfrbynZ_b02q3RZ652mFkpwGSVI0_AC-URX8Rbx1yE4hxaqu_MoxsQndm_WlPfbhSik3wek6=w302-h302-l90-rj,https://lh3.googleusercontent.com/XlQB-UGaSfrbynZ_b02q3RZ652mFkpwGSVI0_AC-URX8Rbx1yE4hxaqu_MoxsQndm_WlPfbhSik3wek6=w302-h302-l90-rj,https://music.youtube.com/watch?v=glgsvkUcPtM&feature=share,2019-09-04
SOYANA,Без яда,https://lh3.googleusercontent.com/XPCRumbYRxzeQkc3eK5K0zmWpSNeb4ImoPtjS1BEgCsikFVVMj9c_resy6OPwKTecUtiOZWCEkOspm3yZw=w302-h302-l90-rj,https://lh3.googleusercontent.com/XPCRumbYRxzeQkc3eK5K0zmWpSNeb4ImoPtjS1BEgCsikFVVMj9c_resy6OPwKTecUtiOZWCEkOspm3yZw=w302-h302-l90-rj,https://music.youtube.com/watch?v=fmKPTrZ3mjg&feature=share,2019-08-30
DMEET,OUTROVERT,https://lh3.googleusercontent.com/XTed0tXG0MU_ai92GkHqAT_C7pcdOjur28zqmJaNxOQ2yjvdIJYgcoMpQsfG_VyGBcI-Pu9Z8sSHLhym=w302-h302-l90-rj,https://lh3.googleusercontent.com/XTed0tXG0MU_ai92GkHqAT_C7pcdOjur28zqmJaNxOQ2yjvdIJYgcoMpQsfG_VyGBcI-Pu9Z8sSHLhym=w302-h302-l90-rj,https://music.youtube.com/watch?v=opYzbKMGqOg&feature=share,2019-04-15
R A I N,GHOST,https://lh3.googleusercontent.com/XTnuoZwiKpX-4v3gApYyJUkZw40qudsQNovEGFv0H1wcs5qGmwN0rKHqKfltc3MiPvt03QjZ9A=w200-h300-rw,https://lh3.googleusercontent.com/XTnuoZwiKpX-4v3gApYyJUkZw40qudsQNovEGFv0H1wcs5qGmwN0rKHqKfltc3MiPvt03QjZ9A=w200-h300-rw,https://soundcloud.com/rainall_music,2019-03-20
Ольга Горбачёва,СИЛА,https://lh3.googleusercontent.com/xTtlGhDsb1fiHsr8Pfe_BXfve9QTbHK6QT1jz8QO20ck7ynLhExt3ZfgK4e35UI0DaK0LZoaJ4nzZPk9=w302-h302-l90-rj,https://lh3.googleusercontent.com/xTtlGhDsb1fiHsr8Pfe_BXfve9QTbHK6QT1jz8QO20ck7ynLhExt3ZfgK4e35UI0DaK0LZoaJ4nzZPk9=w302-h302-l90-rj,https://music.youtube.com/watch?v=tMoaG1EtZMk&feature=share,2019-09-06
КонтрКультура,Инкарнация,https://lh3.googleusercontent.com/XVnnsdu8g9tirIqbyQ8J1mLfNZyXxOSZj4oknw15TyslzD_iTKYEqY-E69BK3Vnk2MWyPQVECkzgohJsbg=w302-h302-l90-rj,https://lh3.googleusercontent.com/XVnnsdu8g9tirIqbyQ8J1mLfNZyXxOSZj4oknw15TyslzD_iTKYEqY-E69BK3Vnk2MWyPQVECkzgohJsbg=w302-h302-l90-rj,https://music.youtube.com/watch?v=Vohi_z_KYio&feature=share,2019-02-05
layaboutguy,Traffic Jam,https://lh3.googleusercontent.com/XYqR78CBlvuJTwoHyqYpBepD6da2fIIn3KauRHfF91QQ1JWpoCuu2g8BThQ6GTRLquDWUQTd6Cityu-SXA=w302-h302-l90-rj,https://lh3.googleusercontent.com/XYqR78CBlvuJTwoHyqYpBepD6da2fIIn3KauRHfF91QQ1JWpoCuu2g8BThQ6GTRLquDWUQTd6Cityu-SXA=w302-h302-l90-rj,https://music.youtube.com/watch?v=8J_Q4hoGoek&feature=share,2019-06-28
Inner Suffering,Hermit,https://lh3.googleusercontent.com/Y2xVPOWs_tHrmLdNJS6SVt3Gm45qOJ-xlSU_zZUm2wVDDA_nC-S0bTxmn-RTsJq3PoXaG8csKPX6_8ZA=w302-h302-l90-rj,https://lh3.googleusercontent.com/Y2xVPOWs_tHrmLdNJS6SVt3Gm45qOJ-xlSU_zZUm2wVDDA_nC-S0bTxmn-RTsJq3PoXaG8csKPX6_8ZA=w302-h302-l90-rj,https://music.youtube.com/watch?v=xC25JOwh5-Q&feature=share,2019-02-24
Drezden,ЭДЕЛЬВЕЙС,https://lh3.googleusercontent.com/YAxw53nRgklOP3_poFQr1m5GusjYvQFBQXz1zxKkZXE5Lp0qaJk6LAlw4Eh2vEtvyZH4P4VT6cZfKs1Y=w302-h302-l90-rj,https://lh3.googleusercontent.com/YAxw53nRgklOP3_poFQr1m5GusjYvQFBQXz1zxKkZXE5Lp0qaJk6LAlw4Eh2vEtvyZH4P4VT6cZfKs1Y=w302-h302-l90-rj,https://music.youtube.com/watch?v=xZXQA6cnY88&feature=share,2019-12-03
Ницо Потворно,Ницо Потворно,https://lh3.googleusercontent.com/YdUdw64v-eloPrPm2r-vMwTfcgJYTNy0FebRXk9gwFj1m6gU7ypac-03iPoLRkU80aBpIRMgJNUAQU7d2Q=w302-h302-l90-rj,https://lh3.googleusercontent.com/YdUdw64v-eloPrPm2r-vMwTfcgJYTNy0FebRXk9gwFj1m6gU7ypac-03iPoLRkU80aBpIRMgJNUAQU7d2Q=w302-h302-l90-rj,https://music.youtube.com/watch?v=1_orhUlgvq0&feature=share,2019-09-12
МэриЛинор,13,https://lh3.googleusercontent.com/yetzUIYKb6izKs5-0Q0fuGk9J9tIUeS0eRewuKyAL1iefwGI4eF_a-FeeQxYnts72gmPDV7odiz3Jem8qQ=w302-h302-l90-rj,https://lh3.googleusercontent.com/yetzUIYKb6izKs5-0Q0fuGk9J9tIUeS0eRewuKyAL1iefwGI4eF_a-FeeQxYnts72gmPDV7odiz3Jem8qQ=w302-h302-l90-rj,https://music.youtube.com/watch?v=5T5d8ZlvYdM&feature=share,2019-03-13
Степан Горбик,Цукерковий смак,https://lh3.googleusercontent.com/yGVt8r3Tjvnusy1ywqZ1rLPnAfB9fdwmpM9AqexU6mamC0-qYf5nXw8H3dJPvw_T5Z-Z67nObP9QxNBD=w302-h302-l90-rj,https://lh3.googleusercontent.com/yGVt8r3Tjvnusy1ywqZ1rLPnAfB9fdwmpM9AqexU6mamC0-qYf5nXw8H3dJPvw_T5Z-Z67nObP9QxNBD=w302-h302-l90-rj,https://music.youtube.com/watch?v=3OVORa3arwg&feature=share,2019-08-15
"Ті, що падають вгору",Гріхи,https://lh3.googleusercontent.com/yH7kSDMsItw2iQN7KPuVGqLM0AOSdsO8INYBoTiTQXLPM35_AvsAXovz_UYwtyjiWIThddFfS2bW6Go-=w302-h302-l90-rj,https://lh3.googleusercontent.com/yH7kSDMsItw2iQN7KPuVGqLM0AOSdsO8INYBoTiTQXLPM35_AvsAXovz_UYwtyjiWIThddFfS2bW6Go-=w302-h302-l90-rj,https://music.youtube.com/watch?v=uhstkBBNYeY&feature=share,2019-11-11
Stoned Jesus,From the Outer Space,https://lh3.googleusercontent.com/yl38W5fBS0u0db3SBSCZ6bdbJ2I4MTxW930-n-3BQTyRWenWobBp5_s0VAMu6pG0wDSAvCqCXrjrYKFD=w302-h302-l90-rj,https://lh3.googleusercontent.com/yl38W5fBS0u0db3SBSCZ6bdbJ2I4MTxW930-n-3BQTyRWenWobBp5_s0VAMu6pG0wDSAvCqCXrjrYKFD=w302-h302-l90-rj,https://music.youtube.com/watch?v=5eamwwJHpCA&feature=share,2019-11-08
044 Rose,ТРЭП,https://lh3.googleusercontent.com/YnyjlGCKTv_gwyLJtf6mG_IuKedGHLJWJABmQGcaNWORzF8SLUDoQZdictHz85sH18EDKvX-84UHRHW5bg=w302-h302-l90-rj,https://lh3.googleusercontent.com/YnyjlGCKTv_gwyLJtf6mG_IuKedGHLJWJABmQGcaNWORzF8SLUDoQZdictHz85sH18EDKvX-84UHRHW5bg=w302-h302-l90-rj,https://music.youtube.com/watch?v=MLWT9_x9hyI&feature=share,2019-03-15
Indytronics (INDT),On Cloud 9,https://lh3.googleusercontent.com/YOFG440P5HgZMiT7nrbNFtnekoWoBOM4eLj2Yu60u4DRqs66xGocyZD75cT4yQR6r_4R5EpY64h5Gvst=w302-h302-l90-rj,https://lh3.googleusercontent.com/YOFG440P5HgZMiT7nrbNFtnekoWoBOM4eLj2Yu60u4DRqs66xGocyZD75cT4yQR6r_4R5EpY64h5Gvst=w302-h302-l90-rj,https://music.youtube.com/watch?v=00csThSkT9g&feature=share,2019-04-09
Grebz,Рэппєq,https://lh3.googleusercontent.com/Ypq01Kzdjk1MrIdnDZPkeh21TiOyAEIRouO37EM--EjTdjS1aHUwumNghdUZ7yM_TR763D_bcQAGzb8=w302-h302-l90-rj,https://lh3.googleusercontent.com/Ypq01Kzdjk1MrIdnDZPkeh21TiOyAEIRouO37EM--EjTdjS1aHUwumNghdUZ7yM_TR763D_bcQAGzb8=w302-h302-l90-rj,https://music.youtube.com/watch?v=TrT9z6jq6OE&feature=share,2019-11-22
Хмарно з Проясненнями,Те,https://lh3.googleusercontent.com/YQ1zpxrP5Zsr-v7GQwjxF3QB1290tWquqWpYe35fk07tD3qa5x7yZsMAbn7IIqEhB-8VCA_b7G-sXloA2Q=w302-h302-l90-rj,https://lh3.googleusercontent.com/YQ1zpxrP5Zsr-v7GQwjxF3QB1290tWquqWpYe35fk07tD3qa5x7yZsMAbn7IIqEhB-8VCA_b7G-sXloA2Q=w302-h302-l90-rj,https://music.youtube.com/watch?v=td3pSBRLvRw&feature=share,2019-10-31
H.Soror,Live at Electric Meadow,https://lh3.googleusercontent.com/yQ5lBguaX938ZvKEB9I7ZlU5b6d2kZQw6xP0X6rjybMmniQDUjeXhjcU0Y-9oKotVW8aE9jiK5bbDOg=w302-h302-l90-rj,https://lh3.googleusercontent.com/yQ5lBguaX938ZvKEB9I7ZlU5b6d2kZQw6xP0X6rjybMmniQDUjeXhjcU0Y-9oKotVW8aE9jiK5bbDOg=w302-h302-l90-rj,https://music.youtube.com/watch?v=cGONxS8pnF0&feature=share,2019-02-18
ЯРРА / JARRA,Digital Wigwam,https://lh3.googleusercontent.com/YSQbjR6RZdIbnbSJHxz13m4TLyh_0vs2YfUGaSFLtJv0_JyQCWTPVqxYT5fIYgB_VjBkgVvTYmKHbMsy=w302-h302-l90-rj,https://lh3.googleusercontent.com/YSQbjR6RZdIbnbSJHxz13m4TLyh_0vs2YfUGaSFLtJv0_JyQCWTPVqxYT5fIYgB_VjBkgVvTYmKHbMsy=w302-h302-l90-rj,https://music.youtube.com/watch?v=TBgj4c5n2uI&feature=share,2019-03-01
METTADONE,Rotten Flattery,https://lh3.googleusercontent.com/YTAx6S9_H91gSVsEBZJjrQU3adLG1W6BlCw0Ly-Oaa5w0E7krAucrGc2mGVGmoSc20gXlCkN2s3oC0o=w302-h302-l90-rj,https://lh3.googleusercontent.com/YTAx6S9_H91gSVsEBZJjrQU3adLG1W6BlCw0Ly-Oaa5w0E7krAucrGc2mGVGmoSc20gXlCkN2s3oC0o=w302-h302-l90-rj,https://music.youtube.com/watch?v=Ugjg1o9pWFY&feature=share,2019-07-27
SINOPTIK,From Nothing to Forever,https://lh3.googleusercontent.com/YtY51qWHvy5wkgW3yNPUofJorlpIKUo4Es25g_Rh5n_Bbp9uKXHvmxB-tqhCbIPNgzoOFYxq4dJpbz4x=w302-h302-l90-rj,https://lh3.googleusercontent.com/YtY51qWHvy5wkgW3yNPUofJorlpIKUo4Es25g_Rh5n_Bbp9uKXHvmxB-tqhCbIPNgzoOFYxq4dJpbz4x=w302-h302-l90-rj,https://music.youtube.com/watch?v=z6Sust3bsBs&feature=share,2019-09-16
Roller Genoa,Echoes,https://lh3.googleusercontent.com/YXzeMaKakSIuWjvt3FJvOEPEad60T5wjKmUa_rL1jSpUvLCWWAH0kR2cqR4qvztyQBKK34qGW4LUVBYh=w302-h302-l90-rj,https://lh3.googleusercontent.com/YXzeMaKakSIuWjvt3FJvOEPEad60T5wjKmUa_rL1jSpUvLCWWAH0kR2cqR4qvztyQBKK34qGW4LUVBYh=w302-h302-l90-rj,https://music.youtube.com/watch?v=9OO63U0tJ0s&feature=share,2019-05-10
Orbstruct,Phobos Rising,https://lh3.googleusercontent.com/yY7jDEw2pLhfA59nz497pEgYn9sGoY-IEC0FJvhBHjW6n_pSbFhziv1mDgab13ZCJPtnS_niiofjnzvV=w302-h302-l90-rj,https://lh3.googleusercontent.com/yY7jDEw2pLhfA59nz497pEgYn9sGoY-IEC0FJvhBHjW6n_pSbFhziv1mDgab13ZCJPtnS_niiofjnzvV=w302-h302-l90-rj,https://music.youtube.com/watch?v=-nA0pdkn9aA&feature=share,2019-05-16
Beyond the Pleasure,Party Metal,https://lh3.googleusercontent.com/yZb5XJ6Njyv83YlR03tEQxHQ40NDqg76dwQEokO417U-c1xQuPYXJdj_5kkNEGmCOVibPHONDJJwC_o=w302-h302-l90-rj,https://lh3.googleusercontent.com/yZb5XJ6Njyv83YlR03tEQxHQ40NDqg76dwQEokO417U-c1xQuPYXJdj_5kkNEGmCOVibPHONDJJwC_o=w302-h302-l90-rj,https://music.youtube.com/watch?v=rcwBdrICnIQ&feature=share,2019-02-25
Deepwine,сублімація,https://lh3.googleusercontent.com/YZfZg6NJwV1Hxy9AK6_qEct3yo2m4RlsIzsS1Z74AEFSif9c_6LY6H7Q70Ci4caw5-F6UoJP9_2BWQuWuA=w302-h302-l90-rj,https://lh3.googleusercontent.com/YZfZg6NJwV1Hxy9AK6_qEct3yo2m4RlsIzsS1Z74AEFSif9c_6LY6H7Q70Ci4caw5-F6UoJP9_2BWQuWuA=w302-h302-l90-rj,https://music.youtube.com/watch?v=VTBPPBhLDA4&feature=share,2019-06-12
Wavy Dem,Daddi,https://lh3.googleusercontent.com/z7hd7xIys0sxxkbMBngS_m-RxjXDq0NUgff8vqMpQKpux5cvg0wyPbA0fbkKcsJlKfh2p0_RqQxeL3Ly=w302-h302-l90-rj,https://lh3.googleusercontent.com/z7hd7xIys0sxxkbMBngS_m-RxjXDq0NUgff8vqMpQKpux5cvg0wyPbA0fbkKcsJlKfh2p0_RqQxeL3Ly=w302-h302-l90-rj,https://music.youtube.com/watch?v=qotpBMjf9-E&feature=share,2019-07-05
кАчевники,Бодрый. Сторона Б,https://lh3.googleusercontent.com/ZCgfHOftud2BFMjbD0igKbO7guoW7566M7XioRxOKSMQl4GS_eFzQjmnrIIX_fxWhizyo9HdWPhr2y8B=w302-h302-l90-rj,https://lh3.googleusercontent.com/ZCgfHOftud2BFMjbD0igKbO7guoW7566M7XioRxOKSMQl4GS_eFzQjmnrIIX_fxWhizyo9HdWPhr2y8B=w302-h302-l90-rj,https://music.youtube.com/watch?v=iSpIjSbBMv0&feature=share,2019-05-14
RCNT,Recent,https://lh3.googleusercontent.com/zDmylJV5xkQYB_IYMYK9ebtylw0ki1Ge0y0W6DQBcTTNARl4TMBWgW_U1z2vx8F0BJ_aI_HwaQ=w200-h300-rw,https://lh3.googleusercontent.com/zDmylJV5xkQYB_IYMYK9ebtylw0ki1Ge0y0W6DQBcTTNARl4TMBWgW_U1z2vx8F0BJ_aI_HwaQ=w200-h300-rw,https://soundcloud.com/rcntmusic/sets/rcnt-recent,2019-03-01
Drum&Tuba Band,Unwanted,https://lh3.googleusercontent.com/zi74_6BxwnL176_a8LYPSxEvtN-t0wRrMeEUGoxSoE-R2YHqCfrDJkCda9KWbU53efGkVZ0qr7gLY8RK=w302-h302-l90-rj,https://lh3.googleusercontent.com/zi74_6BxwnL176_a8LYPSxEvtN-t0wRrMeEUGoxSoE-R2YHqCfrDJkCda9KWbU53efGkVZ0qr7gLY8RK=w302-h302-l90-rj,https://music.youtube.com/watch?v=ipwAkAS7Lxs&feature=share,2019-07-25
Yukra,В Біса Леді,https://lh3.googleusercontent.com/zjKa0HBva4H7xOa7JlkGFI2TC6_gG2vreXzet-LfI1iKGwdUMAePpuPdkiN16VQt5LYUwDepXOv2fcC3lQ=w302-h302-l90-rj,https://lh3.googleusercontent.com/zjKa0HBva4H7xOa7JlkGFI2TC6_gG2vreXzet-LfI1iKGwdUMAePpuPdkiN16VQt5LYUwDepXOv2fcC3lQ=w302-h302-l90-rj,https://music.youtube.com/watch?v=9AdOojRVGaE&feature=share,2019-10-18
The Anchor Stones,Punto De Partida,https://lh3.googleusercontent.com/zJKqkxsIBEfRAFO57OWJRqRorc8nVhblbAw5d2V3RFNvQ7mlaYXBFACdKBKKRDS3FmIvTKTuALTakzmf=w302-h302-l90-rj,https://lh3.googleusercontent.com/zJKqkxsIBEfRAFO57OWJRqRorc8nVhblbAw5d2V3RFNvQ7mlaYXBFACdKBKKRDS3FmIvTKTuALTakzmf=w302-h302-l90-rj,https://music.youtube.com/watch?v=NfhLDn1jbdQ&feature=share,2019-01-28
Alina Pash,PINTEA:MISTO,https://lh3.googleusercontent.com/ZjZDdq4cJM9-Qm6IGFSR1IUR7EIzf4ijlsyxDtRMiWw02fd0_WQy0ofYNEm1AXTqdQGb5zvE0ZRMVCP_iw=w302-h302-l90-rj,https://lh3.googleusercontent.com/ZjZDdq4cJM9-Qm6IGFSR1IUR7EIzf4ijlsyxDtRMiWw02fd0_WQy0ofYNEm1AXTqdQGb5zvE0ZRMVCP_iw=w302-h302-l90-rj,https://music.youtube.com/watch?v=b9AtfZj7fKk&feature=share,2019-06-14
Sonnium,Поміж тим,https://lh3.googleusercontent.com/zK_P3tarLy3z_Wr_cUBCAU-Fju_Zstr1mhN9zWT7Ezu3MWbuDigTxA1gNoqZbMIviz1Bl_7PHLhrBHog=w302-h302-l90-rj,https://lh3.googleusercontent.com/zK_P3tarLy3z_Wr_cUBCAU-Fju_Zstr1mhN9zWT7Ezu3MWbuDigTxA1gNoqZbMIviz1Bl_7PHLhrBHog=w302-h302-l90-rj,https://music.youtube.com/watch?v=Pc1eWXhIE2c&feature=share,2019-10-20
Jerry Heil,#Я_ЯНА,https://lh3.googleusercontent.com/zniaODAxVMdv694cWkV9Xt8Zjg0P_mZilfsMgB1DVy_6Ekx_TRFYd9slkKKyx69hvtq7GibQoWBk9oXu=w302-h302-l90-rj,https://lh3.googleusercontent.com/zniaODAxVMdv694cWkV9Xt8Zjg0P_mZilfsMgB1DVy_6Ekx_TRFYd9slkKKyx69hvtq7GibQoWBk9oXu=w302-h302-l90-rj,https://music.youtube.com/watch?v=JntSt1PqfpU&feature=share,2019-10-04
Артем Лоик,Спасибо. Не вошедшее,https://lh3.googleusercontent.com/zOGTqx0JiCcbGPQSYjSrfjpXslgqyda9Z2OnD19qRP5bwcawdA-7AofQVZfjZQxTnZgdqHi_PPmISpY=w302-h302-l90-rj,https://lh3.googleusercontent.com/zOGTqx0JiCcbGPQSYjSrfjpXslgqyda9Z2OnD19qRP5bwcawdA-7AofQVZfjZQxTnZgdqHi_PPmISpY=w302-h302-l90-rj,https://music.youtube.com/watch?v=dsTjczTR0Xk&feature=share,2019-02-17
ADAM,Ронім,https://lh3.googleusercontent.com/zsNwml4fQO6gwX2Itsje4gE5xFysKbn9UC1JdOtMBBnMUZAg4fpNr6EZv12__rOrWdAURgDqXpXGDoW6=w302-h302-l90-rj,https://lh3.googleusercontent.com/zsNwml4fQO6gwX2Itsje4gE5xFysKbn9UC1JdOtMBBnMUZAg4fpNr6EZv12__rOrWdAURgDqXpXGDoW6=w302-h302-l90-rj,https://music.youtube.com/watch?v=48PrTU4tS_4&feature=share,2019-04-06
Regina Collage,Mental Health,https://lh3.googleusercontent.com/zwahU3ItsoAYOrsRNc5NKr5hiMvZWdelFoocREjWk8mioBFVjmvYtKxkoHD00KJ-hKJcNWNJsojBjJAZ=w302-h302-l90-rj,https://lh3.googleusercontent.com/zwahU3ItsoAYOrsRNc5NKr5hiMvZWdelFoocREjWk8mioBFVjmvYtKxkoHD00KJ-hKJcNWNJsojBjJAZ=w302-h302-l90-rj,https://music.youtube.com/watch?v=lKK5a2noQm8&feature=share,2019-12-01
Юрий Здоренко,Свободный мир,https://lh3.googleusercontent.com/zZfDLCgqIUDGKRsTmNN-INMd8TWP_3qlKds1aIlP6XfII8gz5e2bD5l21s_WORl2-HyZVk-Xh3pn61vG=w302-h302-l90-rj,https://lh3.googleusercontent.com/zZfDLCgqIUDGKRsTmNN-INMd8TWP_3qlKds1aIlP6XfII8gz5e2bD5l21s_WORl2-HyZVk-Xh3pn61vG=w302-h302-l90-rj,https://music.youtube.com/watch?v=k8zpkbPno2s&feature=share,2019-03-01
Afterphase project,0.1,https://lh6.googleusercontent.com/proxy/x4ESeWT9wjxmktvrLTaoI7Oaa8fSahGq-ndrJHItXULQ8HuYUuhazzhk7T_350nkkAjjJ1upItCBT6xkcCNcjqwuQfloZ-C4CL9u3GOVGnd7AN37PHBxgw,https://lh6.googleusercontent.com/proxy/x4ESeWT9wjxmktvrLTaoI7Oaa8fSahGq-ndrJHItXULQ8HuYUuhazzhk7T_350nkkAjjJ1upItCBT6xkcCNcjqwuQfloZ-C4CL9u3GOVGnd7AN37PHBxgw,https://soundcloud.com/afterphaseprojectband/khvoroba-1?in=afterphaseprojectband/sets/ep-0-1,2019-06-06
KDNP,Avatara,https://m.media-amazon.com/images/I/A13lHibAAFL._SS500_.jpg,https://m.media-amazon.com/images/I/A13lHibAAFL._SS500_.jpg,https://soundcloud.com/user-20834133/avatara?in=user-20834133/sets/kdnp-avatara,2019-03-04
Shade Of Drums,CNEP02,https://mishkadj.ru/wp-content/uploads/2019/06/artworks-000508379499-wgsqbv-original-678x381.jpg,img/artworks-000508379499-wgsqbv-original-678x381.jpg,https://soundcloud.com/andreysirotkin/shade-of-drums-core-cut?in=andreysirotkin/sets/cnep02-preview,2019-06-03
